batter,bowler,balls_faced,runs_scored,dismissals,innings_faced,strike_rate
Pooran,Mukesh Kumar,14,22,1,3,157.1428571
Pooran,Mustafizur,7,15,0,2,214.2857143
Pooran,N Thushara,10,13,1,3,130
Pooran,Nabi,3,4,0,1,133.3333333
Pooran,Naman Dhir,3,11,0,1,366.6666667
Pooran,Nandre Burger,2,2,0,1,100
Pooran,Narine,25,27,1,6,108
Pooran,Nathan Ellis,4,1,1,1,25
Pooran,Nitish Reddy,5,14,0,1,280
Pooran,Noor Ahmad,8,2,2,3,25
Pooran,Nortje,8,23,0,1,287.5
Pooran,Parnell,4,15,0,1,375
Pooran,Pathirana,18,21,2,3,116.6666667
Pooran,Prasidh,19,8,0,3,42.10526316
Pooran,Pretorius,12,21,0,1,175
Pooran,RS Hangargekar,5,14,0,1,280
Pooran,Rabada,20,22,2,5,110
Pooran,Rahul Chahar,12,26,0,2,216.6666667
Pooran,Rahul Tewatia,3,2,0,1,66.66666667
Pooran,Ramandeep Singh,4,4,0,1,100
Pooran,Rashid Khan,24,38,1,5,158.3333333
Pooran,Ravi Bishnoi,6,6,0,1,100
Pooran,Russell,15,33,1,3,220
Pooran,Sai Kishore,9,36,0,2,400
Pooran,Sakariya,4,11,0,1,275
Pooran,Sandeep Sharma,18,26,2,4,144.4444444
Pooran,Santner,9,15,0,3,166.6666667
Pooran,Shahbaz Ahmed,2,1,0,1,50
Pooran,Shami,10,15,1,4,150
Pooran,Shepherd,5,6,1,2,120
Pooran,Simarjeet Singh,6,17,0,1,283.3333333
Pooran,Siraj,26,51,1,5,196.1538462
Pooran,Spencer Johnson,13,17,0,2,130.7692308
Pooran,Starc,1,0,1,1,0
Pooran,Stoinis,7,13,0,1,185.7142857
Pooran,Stubbs,6,28,0,1,466.6666667
Pooran,Suyash Sharma,5,11,0,1,220
Pooran,T Natarajan,13,28,0,3,215.3846154
Pooran,Thakur,17,52,2,3,305.8823529
Pooran,Theekshana,7,6,0,2,85.71428571
Pooran,Topley,7,20,0,1,285.7142857
Pooran,Tristan Stubbs,1,1,0,1,100
Pooran,Tushar Deshpande,7,7,1,3,100
Pooran,Tye,3,2,0,1,66.66666667
Pooran,Unadkat,2,2,0,1,100
Pooran,V Viyaskanth,7,13,0,1,185.7142857
Pooran,Vaibhav Arora,16,29,0,4,181.25
Pooran,Varun Chakaravarthy,4,8,0,1,200
Pooran,Vipraj Nigam,6,22,0,1,366.6666667
Pooran,Washington Sundar,9,14,0,1,155.5555556
Pooran,Will Jacks,1,0,1,1,0
Pooran,Willey,2,7,0,1,350
Pooran,Yash Dayal,8,8,0,2,100
Pooran,Zampa,5,17,0,1,340
Powell,Abbott,7,17,0,1,242.8571429
Powell,Abhishek Sharma,4,3,0,1,75
Powell,Ashwin,1,0,1,1,0
Powell,Basil Thampi,2,0,1,1,0
Powell,Bhuvneshwar,10,20,1,2,200
Powell,Boult,6,14,0,1,233.3333333
Powell,Bumrah,5,7,1,1,140
Powell,Chahal,4,4,0,2,100
Powell,Chakaravarthy,6,9,0,2,150
Powell,Chameera,5,3,0,2,60
Powell,Chawla,3,0,1,1,0
Powell,Cummins,7,9,0,2,128.5714286
Powell,Daniel Sams,7,5,0,1,71.42857143
Powell,Ferguson,9,20,0,2,222.2222222
Powell,Gowtham,9,19,0,2,211.1111111
Powell,Harshal Patel,2,3,0,1,150
Powell,Harshit Rana,1,1,0,1,100
Powell,Hazlewood,1,0,1,1,0
Powell,Holder,5,9,0,1,180
Powell,Hrithik Shokeen,9,18,0,1,200
Powell,Kartik Tyagi,7,10,0,1,142.8571429
Powell,Kuldeep Yadav,2,2,0,1,100
Powell,Livingstone,2,1,1,1,50
Powell,M Theekshana,4,1,0,1,25
Powell,Marco Jansen,5,10,0,1,200
Powell,Mark Wood,2,1,0,1,50
Powell,Markande,9,11,0,1,122.2222222
Powell,Meredith,4,5,0,2,125
Powell,Mitchell Starc,1,0,1,1,0
Powell,Moeen Ali,3,1,0,1,33.33333333
Powell,Mohsin Khan,3,5,1,1,166.6666667
Powell,Mukesh Choudhary,2,1,1,1,50
Powell,Mukesh Kumar,3,4,1,1,133.3333333
Powell,Narine,13,20,2,3,153.8461538
Powell,Obed McCoy,6,20,1,1,333.3333333
Powell,Rahul Chahar,6,1,1,2,16.66666667
Powell,Rahul Tewatia,3,7,0,1,233.3333333
Powell,Ramandeep Singh,1,1,0,1,100
Powell,Rashid Khan,4,3,0,1,75
Powell,Rasikh Salam,5,7,0,1,140
Powell,Ravi Bishnoi,11,3,2,3,27.27272727
Powell,Russell,4,9,0,2,225
Powell,Sam Curran,6,12,1,2,200
Powell,Shahbaz Ahmed,4,1,0,1,25
Powell,Shami,1,0,1,1,0
Powell,Shankar,1,4,0,1,400
Powell,Shreyas Gopal,4,8,0,1,200
Powell,Shreyas Iyer,1,6,0,1,600
Powell,Siraj,2,2,0,1,100
Powell,Southee,4,9,0,1,225
Powell,T Natarajan,2,0,1,1,0
Powell,Umesh Yadav,2,1,0,1,50
Powell,Umran Malik,12,22,0,1,183.3333333
Powell,Venkatesh Iyer,4,12,0,1,300
Powell,Vipraj Nigam,3,4,0,1,133.3333333
Prabhsimran,Akash Maharaj Singh,5,5,0,1,100
Prabhsimran,Akash Singh,3,3,0,1,100
Prabhsimran,Anshul Kamboj,8,14,0,1,175
Prabhsimran,Anukul Roy,3,7,0,1,233.3333333
Prabhsimran,Arjun Tendulkar,4,2,1,1,50
Prabhsimran,Arshad Khan,3,4,1,1,133.3333333
Prabhsimran,Ashwin,6,12,0,1,200
Prabhsimran,Avesh Khan,24,47,0,3,195.8333333
Prabhsimran,Axar,30,33,0,3,110
Prabhsimran,Ayush Badoni,1,0,0,1,0
Prabhsimran,Azmatullah,11,9,0,2,81.81818182
Prabhsimran,Behrendorff,7,16,0,1,228.5714286
Prabhsimran,Bhuvneshwar,43,70,4,8,162.7906977
Prabhsimran,Boult,31,31,3,6,100
Prabhsimran,Bumrah,2,0,1,1,0
Prabhsimran,Chahal,5,4,1,2,80
Prabhsimran,Chahar,12,15,0,2,125
Prabhsimran,Chameera,11,25,0,2,227.2727273
Prabhsimran,Chawla,2,5,0,1,250
Prabhsimran,Cummins,17,25,0,3,147.0588235
Prabhsimran,Digvesh Rathi,16,27,2,2,168.75
Prabhsimran,Eshan Malinga,3,1,1,1,33.33333333
Prabhsimran,Fazalhaq Farooqi,2,5,0,1,250
Prabhsimran,Gerald Coetzee,1,0,1,1,0
Prabhsimran,Green,9,14,0,3,155.5555556
Prabhsimran,Harshal Patel,11,15,0,2,136.3636364
Prabhsimran,Harshit Rana,19,37,2,4,194.7368421
Prabhsimran,Hasaranga,8,18,0,1,225
Prabhsimran,Hazlewood,8,13,0,2,162.5
Prabhsimran,Holder,7,7,1,1,100
Prabhsimran,Ishant,10,18,0,2,180
Prabhsimran,Jadeja,16,21,2,3,131.25
Prabhsimran,Jofra Archer,5,4,0,2,80
Prabhsimran,KM Asif,8,24,0,1,300
Prabhsimran,Kartikeya,2,0,1,1,0
Prabhsimran,Khaleel Ahmed,23,37,0,3,160.8695652
Prabhsimran,Krunal Pandya,10,8,2,2,80
Prabhsimran,Kuldeep Yadav,26,46,1,4,176.9230769
Prabhsimran,Kwena Maphaka,5,11,0,1,220
Prabhsimran,M Siddharth,6,11,0,1,183.3333333
Prabhsimran,Madhav Tiwari,5,13,0,1,260
Prabhsimran,Marco Jansen,4,1,0,1,25
Prabhsimran,Maxwell,6,8,1,2,133.3333333
Prabhsimran,Mayank Dagar,2,2,0,1,100
Prabhsimran,Mayank Yadav,12,26,1,2,216.6666667
Prabhsimran,Mayers,6,4,0,1,66.66666667
Prabhsimran,Mitchell Marsh,5,18,0,2,360
Prabhsimran,Mitchell Starc,7,13,0,1,185.7142857
Prabhsimran,Moeen Ali,4,9,0,1,225
Prabhsimran,Mohit Sharma,7,15,1,2,214.2857143
Prabhsimran,Mukesh Choudhary,2,0,1,1,0
Prabhsimran,Mukesh Kumar,4,1,1,2,25
Prabhsimran,Mustafizur,9,8,0,2,88.88888889
Prabhsimran,Narine,13,28,0,2,215.3846154
Prabhsimran,Naveen-ul-Haq,3,4,1,1,133.3333333
Prabhsimran,Nitish Reddy,2,7,0,1,350
Prabhsimran,Noor Ahmad,11,19,2,2,172.7272727
Prabhsimran,Nortje,3,1,0,1,33.33333333
Prabhsimran,Parnell,4,11,1,1,275
Prabhsimran,Pathirana,4,11,0,1,275
Prabhsimran,Praveen Dubey,6,10,0,1,166.6666667
Prabhsimran,Prince Yadav,12,19,0,1,158.3333333
Prabhsimran,Rabada,5,5,1,1,100
Prabhsimran,Rashid Khan,11,13,0,2,118.1818182
Prabhsimran,Ravi Bishnoi,15,38,0,2,253.3333333
Prabhsimran,Richard Gleeson,3,7,1,2,233.3333333
Prabhsimran,Russell,1,1,0,1,100
Prabhsimran,Sakariya,12,25,0,1,208.3333333
Prabhsimran,Sam Curran,5,3,0,1,60
Prabhsimran,Sandeep Sharma,5,7,0,1,140
Prabhsimran,Santner,10,3,0,1,30
Prabhsimran,Shahbaz Ahmed,1,1,0,1,100
Prabhsimran,Shami,8,19,1,2,237.5
Prabhsimran,Siraj,10,8,0,3,80
Prabhsimran,Southee,6,14,1,1,233.3333333
Prabhsimran,Stoinis,3,1,0,1,33.33333333
Prabhsimran,Suyash Sharma,4,8,0,1,200
Prabhsimran,Swapnil Singh,4,6,1,1,150
Prabhsimran,T Natarajan,16,18,1,3,112.5
Prabhsimran,Thakur,9,20,0,2,222.2222222
Prabhsimran,Theekshana,9,17,0,2,188.8888889
Prabhsimran,Topley,3,1,0,1,33.33333333
Prabhsimran,Tushar Deshpande,14,25,1,3,178.5714286
Prabhsimran,Umesh Yadav,15,25,0,2,166.6666667
Prabhsimran,V Viyaskanth,15,22,1,1,146.6666667
Prabhsimran,Vaibhav Arora,18,32,1,3,177.7777778
Prabhsimran,Varun Chakaravarthy,14,25,0,2,178.5714286
Prabhsimran,Vijaykumar Vyshak,7,9,0,1,128.5714286
Prabhsimran,Vipraj Nigam,4,5,1,1,125
Prabhsimran,Warrier,7,20,0,1,285.7142857
Prabhsimran,Yash Dayal,17,24,0,5,141.1764706
Prabhsimran,Yudhvir Singh,8,9,1,2,112.5
Prabhudessai,Ashwin,3,1,1,1,33.33333333
Prabhudessai,Axar,3,5,1,1,166.6666667
Prabhudessai,Bhuvneshwar,4,1,0,1,25
Prabhudessai,Chahal,6,1,1,2,16.66666667
Prabhudessai,Chakaravarthy,11,14,0,1,127.2727273
Prabhudessai,Dwayne Bravo,2,2,0,1,100
Prabhudessai,Harshit Rana,2,1,1,1,50
Prabhudessai,Holder,2,0,1,1,0
Prabhudessai,J Suchith,7,6,1,1,85.71428571
Prabhudessai,Jadeja,7,16,0,1,228.5714286
Prabhudessai,Jordan,4,10,0,1,250
Prabhudessai,Krunal Pandya,6,7,0,2,116.6666667
Prabhudessai,M Theekshana,2,0,1,1,0
Prabhudessai,Marco Jansen,6,5,0,1,83.33333333
Prabhudessai,Mishra,2,0,1,1,0
Prabhudessai,Moeen Ali,3,6,0,1,200
Prabhudessai,Narine,2,2,0,1,100
Prabhudessai,Pathirana,6,10,1,1,166.6666667
Prabhudessai,Ravi Bishnoi,6,9,0,2,150
Prabhudessai,Russell,10,15,0,2,150
Prabhudessai,Suyash Sharma,2,2,0,1,100
Prabhudessai,Thakur,2,1,0,1,50
Prabhudessai,Tushar Deshpande,5,9,0,1,180
Prabhudessai,Umran Malik,3,3,0,1,100
Prasidh,Ferguson,3,2,0,1,66.66666667
Prasidh,Harshal Patel,3,2,0,1,66.66666667
Prasidh,Hazlewood,2,0,1,1,0
Prasidh,Rashid Khan,2,1,0,1,50
Prasidh,Shankar,2,1,0,1,50
Praveen Dubey,Arshdeep Singh,5,7,0,1,140
Praveen Dubey,Harpreet Brar,2,2,0,1,100
Praveen Dubey,Nathan Ellis,3,2,1,1,66.66666667
Praveen Dubey,Rahul Chahar,6,4,0,1,66.66666667
Praveen Dubey,Raza,4,1,0,1,25
Prerak Mankad,Abhishek Sharma,4,6,0,1,150
Prerak Mankad,Behrendorff,1,0,1,1,0
Prerak Mankad,Bhuvneshwar,5,3,0,1,60
Prerak Mankad,Chakaravarthy,5,10,0,1,200
Prerak Mankad,Fazalhaq Farooqi,8,15,0,1,187.5
Prerak Mankad,Glenn Phillips,7,7,0,1,100
Prerak Mankad,Harshit Rana,9,13,0,1,144.4444444
Prerak Mankad,Markande,8,16,0,1,200
Prerak Mankad,T Natarajan,13,17,0,1,130.7692308
Prerak Mankad,Umran Malik,1,4,0,1,400
Prerak Mankad,Vaibhav Arora,6,3,1,1,50
Pretorius,Bumrah,8,12,0,1,150
Pretorius,Harshal Patel,5,7,1,1,140
Pretorius,Hazlewood,3,6,0,1,200
Pretorius,Meredith,2,2,0,1,100
Pretorius,Rahul Chahar,4,8,1,1,200
Pretorius,Rishi Dhawan,1,1,0,1,100
Pretorius,Tye,1,0,1,1,0
Pretorius,Unadkat,4,8,1,1,200
Prince Yadav,Boult,4,2,0,1,50
Prince Yadav,Bumrah,3,1,0,1,33.33333333
Prince Yadav,Chahal,1,1,0,1,100
Prince Yadav,Corbin Bosch,2,1,0,1,50
Prithvi Shaw,Akash Madhwal,5,10,0,1,200
Prithvi Shaw,Arshad Khan,11,17,0,2,154.5454545
Prithvi Shaw,Arshdeep Singh,3,9,0,1,300
Prithvi Shaw,Ashwin,6,5,1,1,83.33333333
Prithvi Shaw,Avesh Khan,6,14,0,2,233.3333333
Prithvi Shaw,Azmatullah,5,10,0,1,200
Prithvi Shaw,Basil Thampi,5,6,1,1,120
Prithvi Shaw,Behrendorff,2,5,0,1,250
Prithvi Shaw,Boult,10,9,1,2,90
Prithvi Shaw,Bumrah,16,9,2,2,56.25
Prithvi Shaw,Chahal,3,2,0,1,66.66666667
Prithvi Shaw,Chahar,9,10,0,2,111.1111111
Prithvi Shaw,Chakaravarthy,6,6,2,2,100
Prithvi Shaw,Chameera,2,4,1,1,200
Prithvi Shaw,Chawla,4,15,0,1,375
Prithvi Shaw,Cummins,2,6,0,1,300
Prithvi Shaw,Daniel Sams,17,26,0,2,152.9411765
Prithvi Shaw,Ferguson,1,0,1,1,0
Prithvi Shaw,Gerald Coetzee,10,17,0,1,170
Prithvi Shaw,Gowtham,9,23,1,2,255.5555556
Prithvi Shaw,Green,2,1,0,1,50
Prithvi Shaw,Hardik Pandya,3,4,0,1,133.3333333
Prithvi Shaw,Hazlewood,3,4,0,1,133.3333333
Prithvi Shaw,Holder,8,14,0,1,175
Prithvi Shaw,Hrithik Shokeen,9,10,1,2,111.1111111
Prithvi Shaw,Jadeja,7,16,1,1,228.5714286
Prithvi Shaw,Joshua Little,1,1,0,1,100
Prithvi Shaw,Khejroliya,2,5,0,1,250
Prithvi Shaw,Krunal Pandya,9,15,0,2,166.6666667
Prithvi Shaw,Mark Wood,3,0,1,1,0
Prithvi Shaw,Maxwell,2,2,0,1,100
Prithvi Shaw,Mayers,1,1,0,1,100
Prithvi Shaw,Mohsin Khan,5,1,0,1,20
Prithvi Shaw,Murugan Ashwin,6,8,0,1,133.3333333
Prithvi Shaw,Mustafizur,6,14,0,1,233.3333333
Prithvi Shaw,Nabi,7,12,0,1,171.4285714
Prithvi Shaw,Narine,7,7,0,2,100
Prithvi Shaw,Nathan Ellis,4,5,0,1,125
Prithvi Shaw,Naveen-ul-Haq,5,9,0,1,180
Prithvi Shaw,Obed McCoy,8,16,0,1,200
Prithvi Shaw,Pathirana,3,1,0,1,33.33333333
Prithvi Shaw,Prasidh,3,5,0,1,166.6666667
Prithvi Shaw,Rabada,3,5,0,1,166.6666667
Prithvi Shaw,Rahul Chahar,2,1,1,1,50
Prithvi Shaw,Rasikh Salam,3,5,0,1,166.6666667
Prithvi Shaw,Ravi Bishnoi,8,5,1,2,62.5
Prithvi Shaw,Russell,4,3,0,2,75
Prithvi Shaw,Shahbaz Ahmed,2,1,0,1,50
Prithvi Shaw,Shami,7,12,1,2,171.4285714
Prithvi Shaw,Shepherd,6,7,0,1,116.6666667
Prithvi Shaw,Siraj,8,9,2,2,112.5
Prithvi Shaw,Starc,10,23,0,2,230
Prithvi Shaw,Tushar Deshpande,9,7,1,2,77.77777778
Prithvi Shaw,Tye,5,7,0,1,140
Prithvi Shaw,Tymal Mills,6,12,0,1,200
Prithvi Shaw,Umesh Yadav,13,20,1,3,153.8461538
Prithvi Shaw,Unadkat,2,5,0,1,250
Prithvi Shaw,Vaibhav Arora,12,21,2,3,175
Prithvi Shaw,Venkatesh Iyer,4,12,0,1,300
Prithvi Shaw,Warrier,8,8,2,2,100
Prithvi Shaw,Washington Sundar,5,16,1,1,320
Priyam Garg,Abhishek Sharma,5,9,0,1,180
Priyam Garg,Akeal Hosein,2,2,0,1,100
Priyam Garg,Arshdeep Singh,4,3,0,1,75
Priyam Garg,Bumrah,1,1,0,1,100
Priyam Garg,Daniel Sams,10,19,0,1,190
Priyam Garg,Hardik Pandya,3,1,0,1,33.33333333
Priyam Garg,Joshua Little,4,5,0,1,125
Priyam Garg,Livingstone,1,1,0,1,100
Priyam Garg,Markande,10,15,1,2,150
Priyam Garg,Meredith,2,0,0,1,0
Priyam Garg,Rabada,2,0,1,1,0
Priyam Garg,Ramandeep Singh,2,1,1,1,50
Priyam Garg,Sanjay Yadav,3,7,0,1,233.3333333
Priyam Garg,Shami,7,4,1,1,57.14285714
Priyansh Arya,Akash Maharaj Singh,4,1,1,1,25
Priyansh Arya,Anshul Kamboj,4,6,0,1,150
Priyansh Arya,Arshad Khan,6,20,0,1,333.3333333
Priyansh Arya,Ashwani Kumar,3,2,1,2,66.66666667
Priyansh Arya,Ashwin,10,28,0,1,280
Priyansh Arya,Avesh Khan,3,2,0,1,66.66666667
Priyansh Arya,Axar,6,15,0,1,250
Priyansh Arya,Bhuvneshwar,20,17,0,4,85
Priyansh Arya,Boult,12,21,0,2,175
Priyansh Arya,Bumrah,6,7,0,1,116.6666667
Priyansh Arya,Chahar,4,9,0,1,225
Priyansh Arya,Chameera,11,24,0,1,218.1818182
Priyansh Arya,Cummins,4,11,0,1,275
Priyansh Arya,Digvesh Rathi,4,5,1,1,125
Priyansh Arya,Fazalhaq Farooqi,4,6,0,1,150
Priyansh Arya,Hardik Pandya,7,17,0,1,242.8571429
Priyansh Arya,Harshal Patel,3,7,1,1,233.3333333
Priyansh Arya,Harshit Rana,7,21,1,2,300
Priyansh Arya,Hazlewood,16,29,2,3,181.25
Priyansh Arya,Jadeja,6,5,0,1,83.33333333
Priyansh Arya,Jofra Archer,1,0,1,1,0
Priyansh Arya,Khaleel Ahmed,20,38,1,2,190
Priyansh Arya,Krunal Pandya,1,0,1,1,0
Priyansh Arya,Kuldeep Yadav,7,19,0,1,271.4285714
Priyansh Arya,Madhav Tiwari,1,1,0,1,100
Priyansh Arya,Mitchell Starc,5,10,0,1,200
Priyansh Arya,Mukesh Choudhary,6,19,0,1,316.6666667
Priyansh Arya,Mukesh Kumar,6,4,0,1,66.66666667
Priyansh Arya,Mustafizur,3,2,1,1,66.66666667
Priyansh Arya,Narine,10,11,0,1,110
Priyansh Arya,Noor Ahmad,6,8,1,1,133.3333333
Priyansh Arya,Nortje,3,8,0,1,266.6666667
Priyansh Arya,Pathirana,5,22,0,1,440
Priyansh Arya,Rabada,5,8,0,1,160
Priyansh Arya,Rashid Khan,3,5,1,1,166.6666667
Priyansh Arya,Russell,4,7,1,1,175
Priyansh Arya,Sakariya,4,10,0,1,250
Priyansh Arya,Santner,5,7,1,1,140
Priyansh Arya,Shami,6,18,0,1,300
Priyansh Arya,Siraj,9,14,0,1,155.5555556
Priyansh Arya,T Natarajan,4,1,1,1,25
Priyansh Arya,Thakur,2,1,0,1,50
Priyansh Arya,Topley,8,19,0,1,237.5
Priyansh Arya,Tushar Deshpande,3,3,1,1,100
Priyansh Arya,Vaibhav Arora,14,26,0,2,185.7142857
Priyansh Arya,Varun Chakaravarthy,5,8,0,1,160
Priyansh Arya,Yash Dayal,13,23,1,4,176.9230769
Rabada,Akash Madhwal,1,1,1,1,100
Rabada,Avesh Khan,3,2,0,2,66.66666667
Rabada,Axar,4,1,0,1,25
Rabada,Ayush Badoni,2,1,1,1,50
Rabada,Chahar,3,7,0,1,233.3333333
Rabada,Chakaravarthy,5,1,0,1,20
Rabada,Chameera,1,1,0,1,100
Rabada,Dwayne Bravo,4,3,0,1,75
Rabada,Hardik Pandya,2,7,0,1,350
Rabada,Harshal Patel,1,0,0,1,0
Rabada,Jordan,5,4,0,1,80
Rabada,Kuldeep Yadav,2,1,1,1,50
Rabada,Mark Wood,1,0,0,1,0
Rabada,Mohit Sharma,1,1,0,1,100
Rabada,Mohsin Khan,2,0,1,1,0
Rabada,Naveen-ul-Haq,1,0,1,1,0
Rabada,Pretorius,3,5,0,1,166.6666667
Rabada,Rashid Khan,1,1,0,1,100
Rabada,Richard Gleeson,4,8,0,1,200
Rabada,Russell,1,0,1,1,0
Rabada,Satyanarayana Raju,2,0,0,1,0
Rabada,Shivam Mavi,3,9,0,1,300
Rabada,Southee,5,15,0,1,300
Rabada,Thakur,8,9,1,2,112.5
Rabada,Umesh Yadav,2,0,0,1,0
Rahane,Akash Deep,11,23,0,2,209.0909091
Rahane,Akash Madhwal,3,11,0,1,366.6666667
Rahane,Alzarri Joseph,2,1,0,1,50
Rahane,Anshul Kamboj,15,28,0,2,186.6666667
Rahane,Arshad Khan,8,25,0,1,312.5
Rahane,Arshdeep Singh,18,23,1,4,127.7777778
Rahane,Ashwani Kumar,1,0,1,1,0
Rahane,Ashwin,24,23,2,4,95.83333333
Rahane,Avesh Khan,9,21,0,1,233.3333333
Rahane,Axar,19,19,1,3,100
Rahane,Bartlett,9,12,0,1,133.3333333
Rahane,Basil Thampi,3,2,0,1,66.66666667
Rahane,Behrendorff,6,11,0,1,183.3333333
Rahane,Bhuvneshwar,21,15,1,3,71.42857143
Rahane,Boult,4,7,0,1,175
Rahane,Bumrah,6,6,0,2,100
Rahane,Chahal,6,4,1,3,66.66666667
Rahane,Chahar,2,4,0,1,200
Rahane,Chakaravarthy,11,21,1,2,190.9090909
Rahane,Chawla,18,31,2,2,172.2222222
Rahane,Cummins,15,24,0,2,160
Rahane,Daniel Sams,9,8,0,2,88.88888889
Rahane,Darshan Nalkande,6,12,1,1,200
Rahane,Digvesh Rathi,8,9,0,1,112.5
Rahane,Dwayne Bravo,2,5,0,1,250
Rahane,Ferguson,1,0,1,1,0
Rahane,Gerald Coetzee,3,0,1,1,0
Rahane,Green,5,14,1,2,280
Rahane,Harpreet Brar,5,2,1,1,40
Rahane,Harshal Patel,6,15,0,3,250
Rahane,Harshit Rana,3,10,0,1,333.3333333
Rahane,Hasaranga,14,13,2,3,92.85714286
Rahane,Hazlewood,1,0,0,1,0
Rahane,Holder,4,7,0,1,175
Rahane,Ishant,11,16,0,3,145.4545455
Rahane,Jadeja,13,19,1,2,146.1538462
Rahane,Jofra Archer,4,0,0,2,0
Rahane,Joshua Little,5,15,0,1,300
Rahane,Karn Sharma,8,10,0,2,125
Rahane,Kartikeya,3,3,0,1,100
Rahane,Khaleel Ahmed,14,17,1,4,121.4285714
Rahane,Khejroliya,1,4,0,1,400
Rahane,Krunal Pandya,10,13,2,2,130
Rahane,Kuldeep Yadav,6,5,0,1,83.33333333
Rahane,Kuldip Yadav,3,3,0,1,100
Rahane,Kumar Kartikeya,6,2,1,1,33.33333333
Rahane,Lalit Yadav,1,0,1,1,0
Rahane,Marco Jansen,9,18,0,1,200
Rahane,Markande,6,5,1,2,83.33333333
Rahane,Matt Henry,12,13,1,2,108.3333333
Rahane,Maxwell,4,3,0,2,75
Rahane,Mayank Dagar,10,9,0,2,90
Rahane,Meredith,2,0,0,1,0
Rahane,Milne,6,10,0,1,166.6666667
Rahane,Mitchell Marsh,4,11,0,1,275
Rahane,Mitchell Starc,4,12,0,1,300
Rahane,Mohit Sharma,2,1,1,1,50
Rahane,Mohsin Khan,5,6,0,1,120
Rahane,Mukesh Kumar,8,9,1,2,112.5
Rahane,Murugan Ashwin,4,7,0,1,175
Rahane,Mustafizur,5,1,0,1,20
Rahane,Nabi,5,5,0,1,100
Rahane,Narine,5,5,0,2,100
Rahane,Nitish Reddy,3,1,0,1,33.33333333
Rahane,Noor Ahmad,11,10,0,4,90.90909091
Rahane,Nortje,6,7,0,1,116.6666667
Rahane,Parnell,9,19,0,1,211.1111111
Rahane,Pollard,4,7,0,1,175
Rahane,Prasidh,6,10,0,1,166.6666667
Rahane,Rabada,14,14,1,3,100
Rahane,Raghav Goyal,4,4,0,1,100
Rahane,Rahul Chahar,3,2,0,1,66.66666667
Rahane,Rashid Khan,15,20,0,4,133.3333333
Rahane,Rasikh Salam,14,30,0,2,214.2857143
Rahane,Ravi Bishnoi,8,12,0,2,150
Rahane,Riyan Parag,13,11,1,2,84.61538462
Rahane,Russell,4,13,0,1,325
Rahane,Sai Kishore,12,13,1,2,108.3333333
Rahane,Sam Curran,7,13,0,1,185.7142857
Rahane,Sandeep Sharma,2,4,0,1,200
Rahane,Santner,9,10,1,1,111.1111111
Rahane,Shami,7,8,0,1,114.2857143
Rahane,Shivam Dube,1,1,0,1,100
Rahane,Simarjeet Singh,4,7,0,1,175
Rahane,Siraj,16,13,1,4,81.25
Rahane,Spencer Johnson,1,1,0,1,100
Rahane,Suyash Sharma,19,29,0,2,152.6315789
Rahane,Swapnil Singh,5,5,0,1,100
Rahane,T Natarajan,2,2,0,2,100
Rahane,Thakur,10,14,1,2,140
Rahane,Theekshana,10,11,0,2,110
Rahane,Tushar Deshpande,12,12,0,1,100
Rahane,Tymal Mills,1,0,1,1,0
Rahane,Umesh Yadav,8,18,0,2,225
Rahane,Umran Malik,2,1,1,1,50
Rahane,Unadkat,16,18,2,2,112.5
Rahane,Vaibhav Arora,1,1,0,1,100
Rahane,Vijaykumar Vyshak,2,7,0,1,350
Rahane,Vipraj Nigam,2,5,0,1,250
Rahane,Warrier,1,0,1,1,0
Rahane,Washington Sundar,16,28,0,3,175
Rahane,Wiese,1,1,0,1,100
Rahane,Willey,5,3,0,1,60
Rahane,Yash Dayal,18,44,0,3,244.4444444
Rahane,Yash Thakur,2,8,0,1,400
Rahane,Yudhvir Singh,1,6,0,1,600
Rahane,Zampa,8,11,0,2,137.5
Rahane,Zeeshan Ansari,8,9,1,1,112.5
Rahul,Abdul Samad,3,6,0,1,200
Rahul,Adil Rashid,8,11,1,1,137.5
Rahul,Anshul Kamboj,4,3,0,1,75
Rahul,Anukul Roy,1,1,0,1,100
Rahul,Arjun Tendulkar,2,1,0,1,50
Rahul,Arshad Khan,7,12,0,2,171.4285714
Rahul,Arshdeep Singh,33,42,2,4,127.2727273
Rahul,Ashwin,35,46,0,4,131.4285714
Rahul,Avesh Khan,29,43,1,3,148.2758621
Rahul,Axar,25,17,0,3,68
Rahul,Azmatullah,9,13,0,1,144.4444444
Rahul,Bhuvneshwar,36,36,1,5,100
Rahul,Boult,31,30,2,6,96.77419355
Rahul,Bumrah,34,35,0,4,102.9411765
Rahul,Chahal,23,38,0,3,165.2173913
Rahul,Chahar,25,39,0,4,156
Rahul,Chakaravarthy,16,14,0,2,87.5
Rahul,Chawla,11,18,1,2,163.6363636
Rahul,Chetan Sakariya,12,20,0,1,166.6666667
Rahul,Cummins,12,17,1,2,141.6666667
Rahul,Daniel Sams,14,29,0,1,207.1428571
Rahul,Darshan Nalkande,2,1,1,1,50
Rahul,Digvesh Rathi,8,5,0,1,62.5
Rahul,Dwayne Bravo,4,4,0,1,100
Rahul,Eshan Malinga,4,2,0,1,50
Rahul,Fabian Allen,9,21,0,1,233.3333333
Rahul,Fazalhaq Farooqi,6,3,0,1,50
Rahul,Gerald Coetzee,1,1,0,1,100
